,Unnamed: 0,Tanggal,id,username,teks,label
189,189,2022-10-18 17:57:31,1582430690406445056,material girlll😈,"@Fjrin9 @worksfess Gw gak ahli finance tapi emang setahuku kalo mau selamat dari resesi perekonomian harus ttp jalan, penguatan umkm juga perlu kalo semua milih invest ntar duit tidak berputar kak jadi nanti taulah ya bagaimana jadinya",
190,190,2022-10-18 17:57:16,1582430629785804800,diksikalasenja,"WORKSHOP DI ERA DIGITAL

Dalam rangka mendukung kinerja UMKM khususnya di Desa Sukorejo, Kabupaten Bondowoso maka saya dan teman-teman Ilmu Komunikasi akan mengadakan pelatihan berbasis teknologi.

Untuk belajar lebih dalam perkara digital marketing, yuk belajar bersama! https://t.co/q81NmFAV6E",
191,191,2022-10-18 17:56:19,1582430388798230528,dharma,RT @sandiuno: Saya tegaskan kembali betapa pentingnya peran UMKM untuk menghadapi ketidakpastian kondisi resesi ekonomi atau ‘ekonomi gelap…,
193,193,2022-10-18 17:47:23,1582428141489819648,𝙂𝘼𝙉𝙏𝘼𝙍 𝙂𝙄𝙒𝘼𝙉𝙂,"RT @AdamVelcro: Teman² Tuitlen yg budiman.. 🙏
Buat temen² yang mau gabung di dunia UMKM boleh disimak di channel ini 👇👇👇 semoga bermanfaat…",
195,195,2022-10-18 17:43:02,1582427047548575744,benarnara,"RT @bank_indonesia: #SobatRupiah, kini transaksi pembayaran di UMKM semakin mudah karena ada QRIS, hanya dengan satu klik saja, transaksi b…",
196,196,2022-10-18 17:41:42,1582426710464954368,material girlll😈,"Trueee banget, gw juga bingung padahal penguatan umkm bisa jadi solusi penyelamat di masa resesi hmm https://t.co/iQPVLho9ux",
197,197,2022-10-18 17:29:09,1582423552342777857,#BUJAMA,"RT @dpdrijakarta: LaNyalla Ajak Kepala Daerah Genjot Produksi UMKM

Link: https://t.co/VxnCpwsP7R

@DPDRI https://t.co/cKM3UxYjuL",
198,198,2022-10-18 17:20:01,1582421254849458176,𝓡𝓐𝓡𝓐,"RT @03__nakula: Menteri BUMN Erick Thohir dorong santri jadi penggerak industri halal.
Erick Thohir berkolaborasi dengan Koperasi, UMKM dan…",
200,200,2022-10-18 17:11:36,1582419137350889491,SusanaFang,"Salah program keren nya ni membantu banget buat UMKM, yaitu BRISPOT dimana proses kredit menjadi lebih cepat, hanya dengan 2 hari saja loooo
#TransformasiBRI #TransformasiBUMN",
203,203,2022-10-18 17:05:15,1582417538222534656,Alyana__,"RT @TA_K3N: Dalam agenda pembangunan, Pemerintah selalu berupaya utk perkuat fondasi perekonomian dgn penguatan produk dlm negeri seperti p…",
204,204,2022-10-18 17:05:08,1582417507683815424,Alyana__,"RT @Ann_Gwynetha: Selain menjaga pertumbuhan ekonomi dan pengendalian inflasi, pemerintah juga memperkuat fondasi perekonomian melalui peng…",
205,205,2022-10-18 17:04:57,1582417463060606976,Alyana__,"RT @w3_esbe: Pastinya selain menjaga pertumbuhan ekonomi dan mengendalikan inflasi, pemerintah juga perkuat fondasi perekonomian melalui pe…",
206,206,2022-10-18 17:04:43,1582417401786036224,Alyana__,RT @ChaCha2788: Pemerintah terus mengupayakan jalannya agenda pemerintahan termasuk perkuat fondasi perekonomian melalui penguatan produk²…,
207,207,2022-10-18 17:04:33,1582417362267279360,Alyana__,"RT @ariestarico2: Selain menjaga pertumbuhan ekonomi dan pengendalian inflasi, pemerintah juga memperkuat fondasi perekonomian melalui peng…",
208,208,2022-10-18 17:04:31,1582417351357915136,Alyana__,"RT @vini_vidi_veci: Selain menjaga pertumbuhan ekonomi dan pengendalian inflasi, Pemerintah juga memperkuat fondasi perekonomian melalui pe…",
209,209,2022-10-18 17:03:55,1582417201268592645,Perempuan Sahabat Puan,"Perempuan Sahabat Puan, Berbagai macam kegiatan Rutin UMKM PSP ; - Home Indistri Tas Talikur dari PSP Mekar Baru. - Pelatihan Tata Busana, Tata Boga, Tata Kecantikan dari PSP Rajeg. - Home Industri Tata Busana dari PSP Rajeg. Kabupaten Tangerang , 18 - 10 - 2022. @puanmaharani_ri https://t.co/uiMNxc1vaF",
210,210,2022-10-18 17:03:52,1582417187587121152,Alyana__,"RT @vini_vidi_veci: Usaha Mikro, Kecil, dan Menengah (UMKM) sebagai penyumbang produk domestik bruto (PDB) Nasional memiliki peran penting…",
213,213,2022-10-18 16:50:58,1582413944689291265,Pemerintah Provinsi Lampung,"UKMK Expo 2022, Gubernur Arinal Djunaidi Ajak Semua Pihak Berkolaborasi Tingkatkan Daya Saing UKMK/UMKM di Provinsi Lampung

https://t.co/hP9aDwm5QU https://t.co/D14gxUNmhE",
215,215,2022-10-18 16:47:21,1582413032289800197,louie,KAGETTTT mamaku pake lagu hot buat promosiin bazzar umkm dia 😭😭 https://t.co/KJCa97z2Cw,
217,217,2022-10-18 16:41:47,1582411631081816081,Prof. Joki Widodi,@sandiuno Gue pelaku UMKM Jujur aja nih hancur .. pemerintah GK memberi peran.. malah menambah beban dgn naiknya semua harga2 bahan pokok. Sdgkan daya beli masyarakat menurun..,
218,218,2022-10-18 16:39:09,1582410970684456965,"jangan, nanti dipisui",@DebySudar Jeneng e dukung UMKM. Sehat terus rangdalem. https://t.co/S2sey3pvms,
219,219,2022-10-18 16:38:03,1582410692472098817,Avin,"@BigAlphaID Kek porto akuh min, tapi q gak peduli. Yang penting jalanan masi macet krn masi pada brangkat kerja, pabrik2 masi jalan, guru2 masi ngajar, petani masi panen, nelayan masi mancing, tempat wisata ramai, UMKM dagangannya laku, dapur ngebul dll. fear No more.",
221,221,2022-10-18 16:35:34,1582410066481016833,Kompas.com,"Tokopedia terus mewujudkan dukungannya terhadap pegiat usaha lokal, termasuk dalam bidang fashion. https://t.co/MV8Nw1E6JO",
222,222,2022-10-18 16:35:30,1582410048890101760,Meyy🍰,"RT @tritsatusatu: Rekomendasi karpet/keset kawaii🌼🌼

A thread~

🌼🌼
ForeverWithBTS UMKM JIN X COLDPLAY WE WILL WAIT FOR YOU Universitas Muha…",
223,223,2022-10-18 16:34:08,1582409707012390917,Lampung TV,Pandu dan Muzani Temu UMKM di Sidomulyo Lampung Selatan https://t.co/wtJHHO1SBl,
226,226,2022-10-18 16:31:43,1582409097118220297,Prince Persia,"@worksfess Ini influencer2 tai emang so ngerti bisnis padahal fear mongering doang bisa nya, nanti daya beli masyarakat rendah bener2 ancur ni negara, mereka mah enak punya banyak duit, lah yg punya umkm gimana? Kontol",
228,228,2022-10-18 16:28:52,1582408381154721801,Detik Sumsel Official,"Ajak Mitra UMKM Naik Kelas, PT Angkasa Pura II Latih UMKM Binaan Melek Digital https://t.co/rAgwe4OYig",
229,229,2022-10-18 16:28:50,1582408374473617409,Mega Pos News,"Jalin Kolaborasi, Bea Cukai Siap Kembangkan Produk UMKM https://t.co/uUANgf9sQv",
230,230,2022-10-18 16:23:58,1582407146679177216,rafif,"Fear mongering resesa resesi jembot, ini UMKM terdampak bgt salah satunya petshop karena orang nahan2 buat ngeluarin uang. Orang2 kaya ini gabakal relate sama kehidupan UMKM so shut up asshole",
231,231,2022-10-18 16:22:52,1582406872291606533,ahmad syahir,"RT @EmakSandiUno: Satu-satunya batik dengan corak yang unik dan dijahit oleh Ibu Erni, Waketum Usaha Ekonomi Kreatif.

@sandiuno
 
@Kemenpa…",
232,232,2022-10-18 16:22:48,1582406852641292290,ahmad syahir,"RT @EmakSandiUno: Ini pendapat Emak-Emak tentang Mas Menteri @sandiuno 🤔🧐

#SandiagaUno #Sandiuno #Twitter  #Pariwisata #gemarmulia  #vacat…",
233,233,2022-10-18 16:22:44,1582406837399617537,KoHen,"Mantaplah..
Kelompok UMKM Srikandi Bakti Nyata..
😚👍

Dodol Mangrove Ala Tanjung Rejo Tarik Perhatian Peserta Lokakarya Perhutanan Sosial

https://t.co/fB9OjOts7t",
235,235,2022-10-18 16:20:18,1582406224657514499,LAPAK JUALAN🛒🛍✨,"Dagangan kaya gini kalo masuk danusan sebenere bagus+laris kan yaa.. bantu umkm juga -11fess
https://t.co/zjI0ZcAlph",
236,236,2022-10-18 16:19:34,1582406039655567361,desy asmania,"Makin keren BRI juga mempertegas komitmen untuk mempertajam fokus menumbuhkembangkan sektor UMKM dengan sinergi bersama anak usaha BRI Group. Yakin deh,Pelaku UMKM makin sejahtera nih #TransformasiBRI #TransformasiBUMN",
237,237,2022-10-18 16:19:14,1582405955337060356,Bapas Palembang,"10. Utk sosialisasi,Promosi,Diseminasi,Fasilitasi Pelayanan KI&amp;Pmbentukan Klinik Kekayaan Intelektual,Kanwil Kemenkumham Sumsel jg menggandeng sjmlh perguruan tinggi&amp;paguyuban UMKM.@Kemenkumham_RI
@kumhamsumsel
@BapasPlg
Harun Sulianto
#KumhamSumsel
#HarunSulianto
#BapasPalembang",
245,245,2022-10-18 16:05:21,1582402462622679040,UMKM JAYA MAKMUR,semangat senantiasa selalu dalam menginspirasi kami pak @erickthohir #kerjanyata #ErickThohir #etroopersjabar #ethosukabumi #sukabumi #cianjur #KitaHadapiKitaAtasi https://t.co/UReFWhFAbh,
247,247,2022-10-18 16:04:41,1582402294707986432,UMKM JAYA MAKMUR,ada lagi nih ide usaha yang lainnya! #umkm #umkmindonesia https://t.co/d7owvr30iN,
248,248,2022-10-18 16:03:59,1582402120703057920,UMKM JAYA MAKMUR,"Di jaman yang serba modern ini banyak sekali ide usaha yang bisa kita lakukan, bahkan tanpa modal sekalipun, namun tetap ada modal yang harus kita miliki dan menjadi dasar, yaitu modal ikhtiar dan usaha #umkm #umkmindonesia https://t.co/GNSByLKNo1",
249,249,2022-10-18 16:03:31,1582402001618448384,UMKM JAYA MAKMUR,"RT @erickthohir: Presiden @jokowi dan Presiden FIFA, Gianni Infantino sepakat bahwa sepak bola Indonesia harus dibenahi secara menyeluruh.…",
252,252,2022-10-18 15:56:58,1582400353395675139,Beri Ungu💜,"Makanya BRI gak tanggung mengucurkan 83,27% dari total kredit kepada pelaku UMKM per kuartal II-2022 ini. Jadi semoga apa yang direncanakan bisa tercapai ya BRI! #TransformasiBRI
#TransformasiBUMN",
253,253,2022-10-18 15:56:57,1582400349436268546,Beri Ungu💜,"Bayangin kalau UMKM semakin sukses dan terus aktif, akan ada banyak lowongan pekerjaankan? Dan perokomianpun bisa tetap berputar atau berjalan. #TransformasiBRI
#TransformasiBUMN",
254,254,2022-10-18 15:56:56,1582400345552347136,Beri Ungu💜,"Kok gitu? Iya dongg, menurut BRI ada 98.7% Pelaku usaha di Indonesia adalah UMKM! #TransformasiBRI
#TransformasiBUMN",
255,255,2022-10-18 15:56:55,1582400342016548864,Beri Ungu💜,"Karena bisa dibilang UMKM adalah tulang punggung perkembangan perekonomian Indonesia saat ini. #TransformasiBRI
#TransformasiBUMN",
256,256,2022-10-18 15:56:54,1582400338031960065,Beri Ungu💜,"Kalau dari segi masyarakat, langkah yang BRI ambil untuk bisa membuat masyarakat lebih sejahtera adalah mendukung UMKM #TransformasiBRI
#TransformasiBUMN",
258,258,2022-10-18 15:54:58,1582399848300437504,A R,"@suletan_ Sama sama kak, smoga umkm makin makmur sejahtera, merdeka!!",
261,261,2022-10-18 15:51:20,1582398934894653440,DeliSerdang_Kab,"Wakil Ketua TP PKK Deli Serdang, Ny Hj Sri Pepeni M Ali Yusuf Siregar menjadi narasumber dalam Workshop Pengembangan Inovasi dan Hilirisasi Hasil Penelitian Kolaborasi dengan UMKM untuk memperkuat PUI/COE Politekkes Kemenkes Medan. Selasa, 18/10/2022.
https://t.co/TOgpKuAW9y https://t.co/3ofnzHz37j",
262,262,2022-10-18 15:49:57,1582398589304995840,Ballpoint Ajaib,"@A17DYS @TeddGus @aniesbaswedan Bazaar Jakpreneur: stand-nya gratis, pembeli datang sendiri. Stand sosis bakar saja di bazaar, bisa dpt omset 1juta per hari. Makanya stand gratis ini bikin ngiler UMKM wilayah lain. Yg rumah depok KTP Jkt, sampe bela2in anak dititip dulu biar bs ikut bazaar.",
265,265,2022-10-18 15:45:08,1582397376295497729,Made,@BaliUtd Site Stand Khusus buat UMKM biar lebih rapih lagi keliatanya,
267,267,2022-10-18 15:40:16,1582396149583196160,Akun Sambat,"Ayo habiskan uangmu di UMKM supaya tidak terjadi resesi,,hwhwhw https://t.co/En3b1zPpUg",
272,272,2022-10-18 15:33:39,1582394485308170240,kusnot,RT @GanjaranApp: Semangat &amp; perhatian Ganjar Pranowo terhadap UMKM adalah bentuk memajukan ekonomi secara mandiri. hal tersebut dirasakan o…,
275,275,2022-10-18 15:31:08,1582393850316083200,fatoer doang,"SIRCLO Store, Integrasi Marketplace Paling Diminati UMKM￼ https://t.co/zXHGZxU7zm",
281,281,2022-10-18 15:27:28,1582392928676503557,marjono,"RT @KatanyaKhusKhus: Gini kalo belajar di @belajarlagiHQ dipertemukan waktu FSDM8, ngerjain project bareng umkm, pusing &amp; seneng bareng. Eh…",
282,282,2022-10-18 15:27:05,1582392832261689345,Jay ,"me : kenapa akhirnya milih pake jasa saya?

klien : saya byk di rekomendasikan sama temen, krn mas udah byk megang klien di UMKM juga dan byk yg puas sama hasilnya, jd saya butuh yg bs wujudkan ide saya jg, cuma ternyata hrganya lumayan jg

me : iya itu alasan jasa saya mahal ☺️",
283,283,2022-10-18 15:24:55,1582392287518068741,Alfamart,Cara gak resesi. Tetep spending money beli barangnya/jasanya umkm. Jangan berhenti. https://t.co/b0yyXejBUB,
284,284,2022-10-18 15:23:31,1582391937092718592,IMPISTIR,"Untuk kemajuan produk dalam negeri yang dihasilkan BUMN. Pengusaha ritel dan pusat pembelanjaan perlu membantu UMKM dalam memasarkan produk lokal. 
#BangkitBersamaET
@erickthohir https://t.co/UhSWQj9A9P",
290,290,2022-10-18 15:19:43,1582390978501304320,Fera Ernawati,"RT @PacmannBisnis: Kritik yang paling sering ditujukan pada chaebol menyangkut perilaku monopolistik mereka. 

Chaebol mempertahankan domin…",
296,296,2022-10-18 15:14:59,1582389788166193153,🤹‍♀️,"Gaisss temenku jualan kopi nih asli UMKM desa nya dia lohhh, keren bgttt.... Yokk yg mau beli langsung dm dia ajaaa 👉 @gimzze https://t.co/Uh7i2g8NUU",
297,297,2022-10-18 15:14:04,1582389555386540032,this is a,Kunjungi https://t.co/Ge39giLPuo untuk berbelanja di UMKM para wirausahawan muda UNS dengan produk yang mendukung gerakan ramah lingkungan dan melek perubahan iklim https://t.co/cfT7RUzanN,
298,298,2022-10-18 15:11:27,1582388899862941697,Mas,"@sambalroapedas @idextratime Yaudah deh, yg penting umkm kelas menengah gak macet 😬",
299,299,2022-10-18 15:10:32,1582388669675372545,24 Hour Indonesia,RT @sabhatansabiz: Kemenkeu: Ekonomi nasional bangkit karena geliat UMKM https://t.co/B2Uv2HCE3w,
300,300,2022-10-18 15:10:02,1582388542109802497,sabhatansabiz,Kemenkeu: Ekonomi nasional bangkit karena geliat UMKM https://t.co/B2Uv2HCE3w,
308,308,2022-10-18 15:02:34,1582386662923194368,GoSumutcom,"Rebutkan Total Hadiah Rp300 Juta, W20 SISPRENEUR Dorong Perempuan Pelaku UMKM Terus Kembangkan Bisnis https://t.co/DmZPbD1zX7",
312,312,2022-10-18 14:56:56,1582385246644731906,nabila,"@ZUL_Hasan Ekspor batik tulis ke korsel pak, bantu umkm batik untuk go internasional",
317,317,2022-10-18 14:53:19,1582384333993971712,IG: @BorobudurNews,RT @BorobudurNews_: Kaspersky : Antisipasi Kejahatan Siber Sasar Sektor UMKM https://t.co/P8274P7dcY,
319,319,2022-10-18 14:52:30,1582384128812384256,Mik Jeger ☮️,"RT @RieGucciano: Assalamu'alaikum
Semoga semangat pagi untuk melakukan aktifitas tetap terjaga dgn kesehatan yg prima 

Yuk perkenalkan beb…",
321,321,2022-10-18 14:51:06,1582383777250422784,Mega,"RT @TelkomIndonesia: Sobat, sebagai forum antara komunitas bisnis global dari negara anggota G20, Business of 20 (B20), menggelar ajang “B2…",
322,322,2022-10-18 14:50:30,1582383625768939523,Re,"@GanjaranApp Wah keren bgt. Maju terus UMKM
#GanjaranApp #GanjarKita",
324,324,2022-10-18 14:47:18,1582382819804086274,Coach Adam Velcro 👍😎,"Teman² Tuitlen yg budiman.. 🙏
Buat temen² yang mau gabung di dunia UMKM boleh disimak di channel ini 👇👇👇 semoga bermanfaat 🙏😇
https://t.co/sQ2QsVQnTC",
325,325,2022-10-18 14:47:03,1582382759980724224,JPNN.com,Bea Cukai siap mendukung pengembangan produk UMKM tembus ekspor dari 3 wilayah ini melalui kolaborasi dengan berbagai pihak #produkUMKM https://t.co/zPSsUzYFMJ,
327,327,2022-10-18 14:46:43,1582382673976496128,Artanti Titipani 🌻,"Katanya kalau ga mau resesi harus ada perputaran uang, jd ekonomi masih jalan. Contohnya dengan tetap belanja di umkm. Baiklah aku akan membantu dengan tetap jajan seblak,cilor dan teman2 nya. Juga shopping di sihijau atau siorange. Mudah2 an rejeki nya banyak. 🙏 https://t.co/9wnsjeENXE",
328,328,2022-10-18 14:46:08,1582382527050051584,aled,@yaelahhiyaa Soalnya bri itu sering dibuat simpan pinjam umkm gitu” lah pokoke wkwk,
329,329,2022-10-18 14:43:48,1582381941709766656,Nova Setyanto,@CNNIndonesia Contohlah Pak Wali NYC 👍🏼 menanam pohon sambil mengembangkan UMKM https://t.co/BVDMwChEzi,
331,331,2022-10-18 14:41:55,1582381467983749120,Heriweb,FPKS DPRD Medan Dukung Perda Perlindungan UMKM https://t.co/1s5BYx08mM,
332,332,2022-10-18 14:40:24,1582381086583099392,Teo Sulaiman,"RT @LaNyallaMM1: UMKM harus terus didampingi prosesnya, dengan melakukan kurasi supaya kualitas dan kontinuitasnya bisa terjaga. Termasuk k…",
333,333,2022-10-18 14:40:22,1582381076852264960,Teo Sulaiman,"RT @LaNyallaMM1: Kualitas produk lokal masih belum optimal, namun ini tentu menjadi pekerjaan rumah Pemda untuk terus meningkatkan kualitas…",
334,334,2022-10-18 14:40:21,1582381071584272385,Teo Sulaiman,RT @LaNyallaMM1: Saya mengajak para kepala daerah untuk menggenjot produksi Usaha Mikro Kecil dan Menengah (UMKM) di daerah masing-masing.…,
336,336,2022-10-18 14:36:39,1582380139979034625,Nadiah Septiana,Buat yg kepo bisa cek disini bestie -&gt; https://t.co/V2dtgQwVBx #TransformasiBRI #TransformasiBUMN,
337,337,2022-10-18 14:35:04,1582379742464212992,rei,"satu jadi tukang londri, satunya lagi jual pecel lele kita sih udah bingung ya ini kpop apa umkm",
338,338,2022-10-18 14:34:38,1582379632367915009,💯 NKRI🇲🇨,"RT @topeng_politik: Dari 65,4 juta UMKM 60 persen adalah kaum perempuan 
Menteri BUMN @erickthohir menegaskan bahwa perempuan berperan pent…",
344,344,2022-10-18 14:31:33,1582378858594340865,hehe,"@sandiuno Sulit pak, saya pelaku UMKM mengalami masa² sulit sekarang, karna daya beli masyarakat menurun, kebutuhan sehari-hari naik semua.",
349,349,2022-10-18 14:28:21,1582378050603581440,BASE JUALAN + BEAUTY || OPS!,Peternak ayam pelaku UMKM dari orang asli Papua (OAP) sudah menyuplai kebutuhan telur ayam untuk  masyarakat Biak. Saat ini sebagian besar pasokan telur ayam sudah dihasilkan peternak ayam OAP. Sudah mengurangi ketergantungan pasokan dari luar Papua https://t.co/MvXuNbpX7d,
350,350,2022-10-18 14:28:19,1582378042747678720,Polres Boyolali,Mari dukung UMKM untuk peningkatan kesejahteraan masyarakat https://t.co/NgoaPvaU3e,
352,352,2022-10-18 14:26:19,1582377541436051456,elyamo,@ZUL_Hasan Melalui IK-CEPA produk UMKM bisa lebih mudah masuk dan bersaing di Korea Selatan. Dan pelaku usaha harus lebih tingkatkan kualitasnya,
356,356,2022-10-18 14:23:58,1582376951196831747,Sisca,@minjuumin_ Semoga para UMKM bisa berkembang berkat Bank mandiri,
362,362,2022-10-18 14:21:19,1582376283115507714,Monica Wijaya,@BankBCA Min jenis rekening apa yg digunakan untuk atas nama umkm dan syaratnya apa? Thx,
366,366,2022-10-18 14:18:27,1582375560885415937,oniL,"@faraamrzh_ @ganjarpranowo Keren sih cara yang dipakai pak Ganjar, untuk mendongkrak UMKM",
367,367,2022-10-18 14:18:07,1582375478060806144,inilahcom,"Jalin Kolaborasi, Bea Cukai Siap Kembangkan Produk UMKM https://t.co/2jRMxdNufz",
370,370,2022-10-18 14:14:28,1582374559956996097,Dhika...,@txtdrpemerintah Makanya rata2 yg ga suka Pa Anies tu rata2 warga komplek cringe sih kaya para JKWer misalnya. Pa Anies bangun kampung yg abis kena gusur malah dicibir. Bikin program UMKM JakPreneur dibilang gimmick. Sok anti grassroot tapi diam2 msh butuh uluran tangan grassroot. Wkwk 🙃,
371,371,2022-10-18 14:13:48,1582374391836332032,ilham,"@astrovvorls wah mantep nih, pak Ganjar mendukung agar UMKM lebih berkembang",
372,372,2022-10-18 14:13:34,1582374329999773697,αchzαm prαвu,"RT @Widyarenee: Wendi, pemuda asal Tangerang, sukses merintis UMKM Ayam Geprek di Semarang berkat bantuan Gub Ganjar Pranowo lewat pembinaa…",
